"gene_id" "projection_parent_gene"
"28091" "ENSG05220038020" "ENSG00000250210.5"
"28092" "ENSG05220009640" "ENSG00000234575.2"
"28093" "ENSG05220009641" "ENSG00000232211.1"
"28094" "ENSG05220009642" "ENSG00000228373.2"
"28095" "ENSG05220009643" "ENSG00000251776.1"
"28096" "ENSG05220009644" "ENSG00000196730.13"
"28097" "ENSG05220009647" "ENSG00000286612.1"
"28098" "ENSG05220009648" "ENSG00000227463.3"
"28099" "ENSG05220009649" "ENSG00000189357.9"
"28100" "ENSG05220009650" "ENSG00000165105.10"
"28101" "ENSG05220009651" "ENSG00000230846.1"
"28102" "ENSG05220009652" "ENSG00000237770.2"
"28103" "ENSG05220009653" "ENSG00000233262.1"
"28104" "ENSG05220009654" "ENSG00000204446.4"
"28105" "ENSG05220009655" "ENSG00000232743.2"
"28106" "ENSG05220009656" "ENSG00000287930.1"
"28107" "ENSG05220009657" "ENSG00000269994.3"
"28108" "ENSG05220009658" "ENSG00000230303.6"
"28109" "ENSG05220009659" "ENSG00000273806.1"
"28110" "ENSG05220009660" "ENSG00000230360.1"
"28111" "ENSG05220009661" "ENSG00000165113.13"
"28112" "ENSG05220009662" "ENSG00000228046.2"
"28113" "ENSG05220009664" "ENSG00000148053.17"
"28114" "ENSG05220009674" "ENSG00000233884.2"
"28115" "ENSG05220009675" "ENSG00000178966.17"
"28116" "ENSG05220009676" "ENSG00000288575.1"
"28117" "ENSG05220009679" "ENSG00000135047.16"
"28118" "ENSG05220009681" "ENSG00000235377.1"
"28119" "ENSG05220009682" "ENSG00000228095.3"
"28120" "ENSG05220009683" "ENSG00000186788.14"
"28121" "ENSG05220009684" "ENSG00000135040.16"
"28122" "ENSG05220009687" "ENSG00000286451.1"
"28123" "ENSG05220009690" "ENSG00000232749.2"
"28124" "ENSG05220009691" "ENSG00000172159.16"
"28125" "ENSG05220009692" "ENSG00000276478.1"
"28126" "ENSG05220009693" "ENSG00000285634.2"
"28127" "ENSG05220009694" "ENSG00000240632.6"
"28128" "ENSG05220009695" "ENSG00000214908.3"
"28129" "ENSG05220009696" "ENSG00000165121.11"
"28130" "ENSG05220009697" "ENSG00000286842.1"
"28131" "ENSG05220009698" "ENSG00000236709.1"
"28132" "ENSG05220009699" "ENSG00000148057.16"
"28133" "ENSG05220009700" "ENSG00000226590.1"
"28134" "ENSG05220009701" "ENSG00000237743.3"
"28135" "ENSG05220009702" "ENSG00000235298.1"
"28136" "ENSG05220009703" "ENSG00000285686.1"
"28137" "ENSG05220009704" "ENSG00000199483.1"
"28138" "ENSG05220009705" "ENSG00000270688.1"
"28139" "ENSG05220009706" "ENSG00000214929.4"
"28140" "ENSG05220009707" "ENSG00000188029.8"
"28141" "ENSG05220009708" "ENSG00000187753.13"
"28142" "ENSG05220009709" "ENSG00000165118.15"
"28143" "ENSG05220009710" "ENSG00000229109.2"
"28144" "ENSG05220009711" "ENSG00000180447.7"
"28145" "ENSG05220009712" "ENSG00000234460.2"
"28146" "ENSG05220009713" "ENSG00000233309.1"
"28147" "ENSG05220009714" "ENSG00000278988.1"
"28148" "ENSG05220009715" "ENSG00000200969.1"
"28149" "ENSG05220009717" "ENSG00000231649.3"
"28150" "ENSG05220009718" "ENSG00000254473.1"
"28151" "ENSG05220009719" "ENSG00000226877.9"
"28152" "ENSG05220009720" "ENSG00000285556.1"
"28153" "ENSG05220009721" "ENSG00000202523.1"
"28154" "ENSG05220009722" "ENSG00000251752.1"
"28155" "ENSG05220009723" "ENSG00000287333.1"
"28156" "ENSG05220009724" "ENSG00000214888.3"
"28157" "ENSG05220009725" "ENSG00000270166.1"
"28158" "ENSG05220009726" "ENSG00000237747.1"
"28159" "ENSG05220009728" "ENSG00000235819.2"
"28160" "ENSG05220009729" "ENSG00000135049.16"
"28161" "ENSG05220009730" "ENSG00000234424.2"
"28162" "ENSG05220009731" "ENSG00000135052.16"
"28163" "ENSG05220009732" "ENSG00000165115.15"
"28164" "ENSG05220009733" "ENSG00000284179.1"
"28165" "ENSG05220009734" "ENSG00000083223.18"
"28166" "ENSG05220009735" "ENSG00000225085.1"
"28167" "ENSG05220009736" "ENSG00000285987.1"
"28168" "ENSG05220009737" "ENSG00000267559.5"
"28169" "ENSG05220009738" "ENSG00000277357.1"
"28170" "ENSG05220009739" "ENSG00000223012.1"
"28171" "ENSG05220009740" "ENSG00000213711.3"
"28172" "ENSG05220009741" "ENSG00000252167.1"
"28173" "ENSG05220009742" "ENSG00000227412.1"
"28174" "ENSG05220009743" "ENSG00000231616.9"
"28175" "ENSG05220009744" "ENSG00000231741.2"
"28176" "ENSG05220009745" "ENSG00000233713.2"
"28177" "ENSG05220009746" "ENSG00000228123.4"
"28178" "ENSG05220009747" "ENSG00000207206.1"
"28179" "ENSG05220009748" "ENSG00000224887.1"
"28180" "ENSG05220009749" "ENSG00000135018.14"
"28181" "ENSG05220009750" "ENSG00000231007.5"
"28182" "ENSG05220009751" "ENSG00000135070.15"
"28183" "ENSG05220009752" "ENSG00000165119.21"
"28184" "ENSG05220009754" "ENSG00000212421.1"
"28185" "ENSG05220009755" "ENSG00000228430.9"
"28186" "ENSG05220009759" "ENSG00000222293.1"
"28187" "ENSG05220009760" "ENSG00000229454.1"
"28188" "ENSG05220009761" "ENSG00000197506.8"
"28189" "ENSG05220009685" "ENSG00000226237.2"
"28190" "ENSG05220009716" "ENSG00000219928.2"
"28191" "ENSG05220009727" "ENSG00000237529.2"
"28192" "ENSG05220015521" "ENSG00000242375.1"
"28193" "ENSG05220015522" "ENSG00000148123.15"
"28194" "ENSG05220015523" "ENSG00000106789.13"
"28195" "ENSG05220015524" "ENSG00000136928.7"
"28196" "ENSG05220015525" "ENSG00000241697.5"
"28197" "ENSG05220015526" "ENSG00000197214.5"
"28198" "ENSG05220015527" "ENSG00000286375.1"
"28199" "ENSG05220015528" "ENSG00000254633.2"
"28200" "ENSG05220015529" "ENSG00000170681.7"
"28201" "ENSG05220015530" "ENSG00000274011.1"
"28202" "ENSG05220015531" "ENSG00000228957.1"
"28203" "ENSG05220015532" "ENSG00000081386.13"
"28204" "ENSG05220015533" "ENSG00000197816.16"
"28205" "ENSG05220015534" "ENSG00000158122.12"
"28206" "ENSG05220015535" "ENSG00000136925.15"
"28207" "ENSG05220015536" "ENSG00000234860.2"
"28208" "ENSG05220015537" "ENSG00000237461.2"
"28209" "ENSG05220015538" "ENSG00000233820.2"
"28210" "ENSG05220015539" "ENSG00000287070.1"
"28211" "ENSG05220015540" "ENSG00000221269.1"
"28212" "ENSG05220015541" "ENSG00000255145.3"
"28213" "ENSG05220015542" "ENSG00000136943.12"
"28214" "ENSG05220015543" "ENSG00000236745.2"
"28215" "ENSG05220015544" "ENSG00000095383.20"
"28216" "ENSG05220015545" "ENSG00000188152.13"
"28217" "ENSG05220015546" "ENSG00000237999.2"
"28218" "ENSG05220015547" "ENSG00000136938.9"
"28219" "ENSG05220015548" "ENSG00000196597.13"
"28220" "ENSG05220015549" "ENSG00000136874.11"
"28221" "ENSG05220015550" "ENSG00000230161.1"
"28222" "ENSG05220015551" "ENSG00000270995.1"
"28223" "ENSG05220015552" "ENSG00000285706.1"
"28224" "ENSG05220015553" "ENSG00000229897.2"
"28225" "ENSG05220015554" "ENSG00000238143.1"
"28226" "ENSG05220015555" "ENSG00000136891.14"
"28227" "ENSG05220015556" "ENSG00000023318.8"
"28228" "ENSG05220015557" "ENSG00000136937.13"
"28229" "ENSG05220015558" "ENSG00000231521.1"
"28230" "ENSG05220015559" "ENSG00000136881.12"
"28231" "ENSG05220015560" "ENSG00000227269.1"
"28232" "ENSG05220015561" "ENSG00000136936.11"
"28233" "ENSG05220015562" "ENSG00000196116.8"
"28234" "ENSG05220015563" "ENSG00000228376.3"
"28235" "ENSG05220015564" "ENSG00000136932.14"
"28236" "ENSG05220015565" "ENSG00000188801.9"
"28237" "ENSG05220015566" "ENSG00000254571.1"
"28238" "ENSG05220015567" "ENSG00000277828.1"
"28239" "ENSG05220015568" "ENSG00000106803.10"
"28240" "ENSG05220015569" "ENSG00000212521.1"
"28241" "ENSG05220015570" "ENSG00000136929.13"
"28242" "ENSG05220015571" "ENSG00000278412.1"
"28243" "ENSG05220015572" "ENSG00000204291.11"
"28244" "ENSG05220015573" "ENSG00000239908.3"
"28245" "ENSG05220015574" "ENSG00000214417.4"
"28246" "ENSG05220015575" "ENSG00000119508.18"
"28247" "ENSG05220015576" "ENSG00000269907.1"
"28248" "ENSG05220015577" "ENSG00000229541.2"
"28249" "ENSG05220015578" "ENSG00000136842.14"
"28250" "ENSG05220015579" "ENSG00000277103.1"
"28251" "ENSG05220015580" "ENSG00000178919.9"
"28252" "ENSG05220015581" "ENSG00000201830.1"
"28253" "ENSG05220015582" "ENSG00000227411.1"
"28254" "ENSG05220015583" "ENSG00000203279.4"
"28255" "ENSG05220015584" "ENSG00000227257.1"
"28256" "ENSG05220015585" "ENSG00000119514.7"
"28257" "ENSG05220015586" "ENSG00000270412.1"
"28258" "ENSG05220015587" "ENSG00000165138.18"
"28259" "ENSG05220015588" "ENSG00000119523.10"
"28260" "ENSG05220015589" "ENSG00000196312.15"
"28261" "ENSG05220015590" "ENSG00000228038.1"
"28262" "ENSG05220015591" "ENSG00000234709.2"
"28263" "ENSG05220015592" "ENSG00000106799.13"
"28264" "ENSG05220015593" "ENSG00000287955.1"
"28265" "ENSG05220015594" "ENSG00000271086.7"
"28266" "ENSG05220015595" "ENSG00000119509.13"
"28267" "ENSG05220015596" "ENSG00000252942.1"
"28268" "ENSG05220015597" "ENSG00000229338.1"
"28269" "ENSG05220015598" "ENSG00000222337.1"
"28270" "ENSG05220015599" "ENSG00000277465.1"
"28271" "ENSG05220015600" "ENSG00000252721.1"
"28272" "ENSG05220015601" "ENSG00000236130.2"
"28273" "ENSG05220015602" "ENSG00000159712.10"
"28274" "ENSG05220015603" "ENSG00000066697.15"
"28275" "ENSG05220015604" "ENSG00000095380.11"
"28276" "ENSG05220015605" "ENSG00000267026.5"
"28277" "ENSG05220015607" "ENSG00000213612.3"
"28278" "ENSG05220015608" "ENSG00000200966.1"
"28279" "ENSG05220015609" "ENSG00000254483.1"
"28280" "ENSG05220015610" "ENSG00000106785.15"
"28281" "ENSG05220015611" "ENSG00000255815.3"
"28282" "ENSG05220015612" "ENSG00000231697.3"
"28283" "ENSG05220015613" "ENSG00000260677.1"
"28284" "ENSG05220015614" "ENSG00000240235.3"
"28285" "ENSG05220015615" "ENSG00000228174.7"
"28286" "ENSG05220015616" "ENSG00000224848.2"
"28287" "ENSG05220015617" "ENSG00000224001.2"
"28288" "ENSG05220015618" "ENSG00000236896.1"
"28289" "ENSG05220015619" "ENSG00000253041.1"
"28290" "ENSG05220015620" "ENSG00000238172.2"
"28291" "ENSG05220015606" "ENSG00000235494.2"
"28292" "ENSG05220036947" "ENSG00000238001.2"
"28293" "ENSG05220036948" "ENSG00000230453.9"
"28294" "ENSG05220036949" "ENSG00000235481.3"
"28295" "ENSG05220036950" "ENSG00000122729.19"
"28296" "ENSG05220036951" "ENSG00000086102.19"
"28297" "ENSG05220036952" "ENSG00000233668.1"
"28298" "ENSG05220036953" "ENSG00000224802.2"
"28299" "ENSG05220036954" "ENSG00000122728.6"
"28300" "ENSG05220036955" "ENSG00000228352.2"
"28301" "ENSG05220036956" "ENSG00000197579.8"
"28302" "ENSG05220036957" "ENSG00000275651.1"
"28303" "ENSG05220036958" "ENSG00000252164.1"
"28304" "ENSG05220036959" "ENSG00000222259.1"
"28305" "ENSG05220036960" "ENSG00000223421.1"
"28306" "ENSG05220036961" "ENSG00000252313.1"
"28307" "ENSG05220036962" "ENSG00000260947.1"
"28308" "ENSG05220036963" "ENSG00000239792.2"
"28309" "ENSG05220036964" "ENSG00000107341.5"
"28310" "ENSG05220036965" "ENSG00000286322.1"
"28311" "ENSG05220036966" "ENSG00000231193.1"
"28312" "ENSG05220036967" "ENSG00000230867.1"
"28313" "ENSG05220036968" "ENSG00000223394.2"
"28314" "ENSG05220036969" "ENSG00000086061.16"
"28315" "ENSG05220036970" "ENSG00000226562.4"
"28316" "ENSG05220036971" "ENSG00000226998.1"
"28317" "ENSG05220036972" "ENSG00000164978.18"
"28318" "ENSG05220036973" "ENSG00000226801.2"
"28319" "ENSG05220036974" "ENSG00000183938.5"
"28320" "ENSG05220036975" "ENSG00000236796.1"
"28321" "ENSG05220036976" "ENSG00000231165.3"
"28322" "ENSG05220036977" "ENSG00000225123.2"
"28323" "ENSG05220036978" "ENSG00000165271.17"
"28324" "ENSG05220036979" "ENSG00000188133.6"
"28325" "ENSG05220036980" "ENSG00000229207.1"
"28326" "ENSG05220036981" "ENSG00000107262.26"
"28327" "ENSG05220036982" "ENSG00000287063.1"
"28328" "ENSG05220036983" "ENSG00000235148.2"
"28329" "ENSG05220036984" "ENSG00000137074.20"
"28330" "ENSG05220036985" "ENSG00000165272.16"
"28331" "ENSG05220036986" "ENSG00000229080.1"
"28332" "ENSG05220036987" "ENSG00000231991.4"
"28333" "ENSG05220036988" "ENSG00000226246.1"
"28334" "ENSG05220036989" "ENSG00000215206.5"
"28335" "ENSG05220036990" "ENSG00000238886.1"
"28336" "ENSG05220036991" "ENSG00000198876.13"
"28337" "ENSG05220036992" "ENSG00000228557.1"
"28338" "ENSG05220036993" "ENSG00000225693.1"
"28339" "ENSG05220036994" "ENSG00000235453.11"
"28340" "ENSG05220036995" "ENSG00000251748.1"
"28341" "ENSG05220036996" "ENSG00000010438.17"
"28342" "ENSG05220036997" "ENSG00000227301.1"
"28343" "ENSG05220036998" "ENSG00000236184.1"
"28344" "ENSG05220036999" "ENSG00000122711.9"
"28345" "ENSG05220037000" "ENSG00000287495.1"
"28346" "ENSG05220037002" "ENSG00000281128.2"
"28347" "ENSG05220037003" "ENSG00000235626.2"
"28348" "ENSG05220037004" "ENSG00000230516.1"
"28349" "ENSG05220037005" "ENSG00000228072.1"
"28350" "ENSG05220037006" "ENSG00000240215.4"
"28351" "ENSG05220037007" "ENSG00000232203.3"
"28352" "ENSG05220037008" "ENSG00000234373.1"
"28353" "ENSG05220037009" "ENSG00000215210.3"
"28354" "ENSG05220037010" "ENSG00000237437.1"
"28355" "ENSG05220037011" "ENSG00000272113.2"
"28356" "ENSG05220037012" "ENSG00000227383.1"
"28357" "ENSG05220037013" "ENSG00000223440.1"
"28358" "ENSG05220037014" "ENSG00000165269.13"
"28359" "ENSG05220037015" "ENSG00000164972.13"
"28360" "ENSG05220037016" "ENSG00000214020.3"
"28361" "ENSG05220037017" "ENSG00000239392.2"
"28362" "ENSG05220037018" "ENSG00000223807.1"
"28363" "ENSG05220037019" "ENSG00000205274.3"
"28364" "ENSG05220037020" "ENSG00000238300.1"
"28365" "ENSG05220037021" "ENSG00000237984.3"
"28366" "ENSG05220037022" "ENSG00000252224.1"
"28367" "ENSG05220037023" "ENSG00000107201.11"
"28368" "ENSG05220037024" "ENSG00000122692.9"
"28369" "ENSG05220037025" "ENSG00000232060.3"
"28370" "ENSG05220037026" "ENSG00000165006.14"
"28371" "ENSG05220037027" "ENSG00000165264.11"
"28372" "ENSG05220037028" "ENSG00000200544.1"
"28373" "ENSG05220037029" "ENSG00000270542.1"
"28374" "ENSG05220037030" "ENSG00000232303.2"
"28375" "ENSG05220037031" "ENSG00000225347.1"
"28376" "ENSG05220037032" "ENSG00000137073.24"
"28377" "ENSG05220037033" "ENSG00000233554.6"
"28378" "ENSG05220037034" "ENSG00000200834.1"
"28379" "ENSG05220037035" "ENSG00000279336.1"
"28380" "ENSG05220037036" "ENSG00000233776.5"
"28381" "ENSG05220037037" "ENSG00000234122.1"
"28382" "ENSG05220037038" "ENSG00000164976.9"
"28383" "ENSG05220037039" "ENSG00000222426.1"
"28384" "ENSG05220037040" "ENSG00000233278.1"
"28385" "ENSG05220037041" "ENSG00000260720.1"
"28386" "ENSG05220037042" "ENSG00000086065.14"
"28387" "ENSG05220037043" "ENSG00000229063.2"
"28388" "ENSG05220037044" "ENSG00000226823.1"
"28389" "ENSG05220037045" "ENSG00000086062.13"
"28390" "ENSG05220037046" "ENSG00000186638.17"
"28391" "ENSG05220037001" "ENSG00000204982.3"
"28392" "ENSG05220042316" "ENSG00000233998.1"
"28393" "ENSG05220042317" "ENSG00000148362.11"
"28394" "ENSG05220042318" "ENSG00000198454.2"
"28395" "ENSG05220042319" "ENSG00000233016.7"
"28396" "ENSG05220042320" "ENSG00000204001.10"
"28397" "ENSG05220042321" "ENSG00000260996.1"
"28398" "ENSG05220042322" "ENSG00000176101.12"
"28399" "ENSG05220042323" "ENSG00000278130.1"
"28400" "ENSG05220042324" "ENSG00000213212.3"
"28401" "ENSG05220042325" "ENSG00000107281.10"
"28402" "ENSG05220042326" "ENSG00000214402.7"
"28403" "ENSG05220042327" "ENSG00000229257.2"
"28404" "ENSG05220042328" "ENSG00000213213.14"
"28405" "ENSG05220042329" "ENSG00000187609.16"
"28406" "ENSG05220042330" "ENSG00000197070.14"
"28407" "ENSG05220042331" "ENSG00000176884.16"
"28408" "ENSG05220042332" "ENSG00000107331.17"
"28409" "ENSG05220042333" "ENSG00000280496.1"
"28410" "ENSG05220042334" "ENSG00000188163.8"
"28411" "ENSG05220042335" "ENSG00000198569.10"
"28412" "ENSG05220042336" "ENSG00000107223.13"
"28413" "ENSG05220042337" "ENSG00000274356.1"
"28414" "ENSG05220042338" "ENSG00000244187.8"
"28415" "ENSG05220042339" "ENSG00000203993.6"
"28416" "ENSG05220042340" "ENSG00000278756.1"
"28417" "ENSG05220042341" "ENSG00000270259.2"
"28418" "ENSG05220042342" "ENSG00000203987.3"
"28419" "ENSG05220042343" "ENSG00000207693.1"
"28420" "ENSG05220042344" "ENSG00000236394.2"
"28421" "ENSG05220042345" "ENSG00000180539.8"
"28422" "ENSG05220042346" "ENSG00000107317.13"
"28423" "ENSG05220042347" "ENSG00000228544.1"
"28424" "ENSG05220042348" "ENSG00000165724.6"
"28425" "ENSG05220042349" "ENSG00000176919.13"
"28426" "ENSG05220042350" "ENSG00000229926.1"
"28427" "ENSG05220042351" "ENSG00000182154.8"
"28428" "ENSG05220042352" "ENSG00000176248.9"
"28429" "ENSG05220042353" "ENSG00000196642.19"
"28430" "ENSG05220042354" "ENSG00000284317.1"
"28431" "ENSG05220042355" "ENSG00000165716.11"
"28432" "ENSG05220042356" "ENSG00000276161.1"
"28433" "ENSG05220042357" "ENSG00000263697.1"
"28434" "ENSG05220042358" "ENSG00000266507.1"
"28435" "ENSG05220042359" "ENSG00000255585.3"
"28436" "ENSG05220042360" "ENSG00000199411.1"
"28437" "ENSG05220042361" "ENSG00000148408.13"
"28438" "ENSG05220042362" "ENSG00000237419.1"
"28439" "ENSG05220042363" "ENSG00000198435.4"
"28440" "ENSG05220042364" "ENSG00000268996.3"
"28441" "ENSG05220042365" "ENSG00000186193.9"
"28442" "ENSG05220042366" "ENSG00000274998.1"
"28443" "ENSG05220042367" "ENSG00000187713.7"
"28444" "ENSG05220042368" "ENSG00000165802.23"
"28445" "ENSG05220042369" "ENSG00000228401.5"
"28446" "ENSG05220042370" "ENSG00000187922.14"
"28447" "ENSG05220042371" "ENSG00000185863.8"
"28448" "ENSG05220042372" "ENSG00000169692.13"
"28449" "ENSG05220042373" "ENSG00000181090.21"
"28450" "ENSG05220042374" "ENSG00000130653.16"
"28451" "ENSG05220042375" "ENSG00000177984.7"
"28452" "ENSG05220042376" "ENSG00000184709.7"
"28453" "ENSG05220042377" "ENSG00000176978.14"
"28454" "ENSG05220042378" "ENSG00000188566.15"
"28455" "ENSG05220042379" "ENSG00000054148.18"
"28456" "ENSG05220042380" "ENSG00000281808.1"
"28457" "ENSG05220042381" "ENSG00000197355.11"
"28458" "ENSG05220042382" "ENSG00000176058.13"
"28459" "ENSG05220042383" "ENSG00000232434.2"
"28460" "ENSG05220042384" "ENSG00000274841.1"
"28461" "ENSG05220042385" "ENSG00000172889.16"
"28462" "ENSG05220042386" "ENSG00000198113.3"
"28463" "ENSG05220042387" "ENSG00000188747.9"
"28464" "ENSG05220042388" "ENSG00000212864.3"
"28465" "ENSG05220042389" "ENSG00000188986.9"
"28466" "ENSG05220042390" "ENSG00000284976.1"
"28467" "ENSG05220042391" "ENSG00000177943.14"
"28468" "ENSG05220042392" "ENSG00000169583.13"
"28469" "ENSG05220042395" "ENSG00000224662.2"
"28470" "ENSG05220042396" "ENSG00000288234.1"
"28471" "ENSG05220042397" "ENSG00000159069.14"
"28472" "ENSG05220042398" "ENSG00000276388.1"
"28473" "ENSG05220042399" "ENSG00000188833.10"
"28474" "ENSG05220042400" "ENSG00000197191.6"
"28475" "ENSG05220042401" "ENSG00000267206.6"
"28476" "ENSG05220042403" "ENSG00000184925.12"
"28477" "ENSG05220042404" "ENSG00000054179.12"
"28478" "ENSG05220042405" "ENSG00000275549.1"
"28479" "ENSG05220042406" "ENSG00000127191.18"
"28480" "ENSG05220042407" "ENSG00000265806.1"
"28481" "ENSG05220042408" "ENSG00000213590.2"
"28482" "ENSG05220042409" "ENSG00000197768.10"
"28483" "ENSG05220042410" "ENSG00000188229.6"
"28484" "ENSG05220042411" "ENSG00000233198.4"
"28485" "ENSG05220042412" "ENSG00000199161.1"
"28486" "ENSG05220042413" "ENSG00000260190.1"
"28487" "ENSG05220042414" "ENSG00000231864.2"
"28488" "ENSG05220042415" "ENSG00000180549.8"
"28489" "ENSG05220042393" "ENSG00000148399.13"
"28490" "ENSG05220042394" "ENSG00000177239.16"
"28491" "ENSG05220042402" "ENSG00000159247.13"
"28492" "ENSG05220042731" "ENSG00000232454.2"
"28493" "ENSG05220042732" "ENSG00000271454.1"
"28494" "ENSG05220042733" "ENSG00000168795.5"
"28495" "ENSG05220042735" "ENSG00000243085.1"
"28496" "ENSG05220042736" "ENSG00000251745.1"
"28497" "ENSG05220042737" "ENSG00000122696.14"
"28498" "ENSG05220042738" "ENSG00000183148.7"
"28499" "ENSG05220042743" "ENSG00000225345.3"
"28500" "ENSG05220042745" "ENSG00000287514.2"
"28501" "ENSG05220042747" "ENSG00000223716.2"
"28502" "ENSG05220061817" "ENSG00000283211.1"
"28503" "ENSG05220042749" "ENSG00000226625.1"
"28504" "ENSG05220042750" "ENSG00000234720.3"
"28505" "ENSG05220042753" "ENSG00000233242.3"
"28506" "ENSG05220042755" "ENSG00000234160.1"
"28507" "ENSG05220042756" "ENSG00000159921.20"
"28508" "ENSG05220042758" "ENSG00000273994.1"
"28509" "ENSG05220042759" "ENSG00000215165.3"
"28510" "ENSG05220042760" "ENSG00000229511.1"
"28511" "ENSG05220042761" "ENSG00000176007.10"
"28512" "ENSG05220042762" "ENSG00000225254.2"
"28513" "ENSG05220042763" "ENSG00000231140.3"
"28514" "ENSG05220042764" "ENSG00000283162.1"
"28515" "ENSG05220042765" "ENSG00000252725.1"
"28516" "ENSG05220062208" "ENSG00000252724.1"
"28517" "ENSG05220042767" "ENSG00000278175.4"
"28518" "ENSG05220062239" "ENSG00000277774.1"
"28519" "ENSG05220042772" "ENSG00000281649.2"
"28520" "ENSG05220042774" "ENSG00000201287.1"
"28521" "ENSG05220042775" "ENSG00000236156.2"
"28522" "ENSG05220042777" "ENSG00000237487.1"
"28523" "ENSG05220042778" "ENSG00000273036.3"
"28524" "ENSG05220042780" "ENSG00000122741.16"
"28525" "ENSG05220042781" "ENSG00000264922.1"
"28526" "ENSG05220042782" "ENSG00000252723.2"
"28527" "ENSG05220042783" "ENSG00000215283.3"
"28528" "ENSG05220042784" "ENSG00000265368.1"
"28529" "ENSG05220042785" "ENSG00000228467.2"
"28530" "ENSG05220042786" "ENSG00000180071.20"
"28531" "ENSG05220042787" "ENSG00000283886.3"
"28532" "ENSG05220042788" "ENSG00000258885.1"
"28533" "ENSG05220042789" "ENSG00000107371.14"
"28534" "ENSG05220042790" "ENSG00000204849.10"
"28535" "ENSG05220042792" "ENSG00000236966.1"
"28536" "ENSG05220042793" "ENSG00000243695.1"
"28537" "ENSG05220042794" "ENSG00000266255.1"
"28538" "ENSG05220042795" "ENSG00000226055.2"
"28539" "ENSG05220042796" "ENSG00000107338.10"
"28540" "ENSG05220042797" "ENSG00000165304.8"
"28541" "ENSG05220042799" "ENSG00000137142.5"
"28542" "ENSG05220062055" "ENSG00000278825.1"
"28543" "ENSG05220042801" "ENSG00000125385.9"
"28544" "ENSG05220042802" "ENSG00000288571.1"
"28545" "ENSG05220042804" "ENSG00000277024.1"
"28546" "ENSG05220042807" "ENSG00000165275.10"
